created_at,hashtags,media,favorite_count,id,retweet_count,text,user_screen_name,user_name
Sat May 02 15:53:28 +0000 2015,5cdh newrigor,,1,594530152404647936,0,"@sheishistoric so, now I must ask, has the internet made 'the absurd', absurd? #5cdh #newrigor",Pompeiana79,Eric Poehler
Sat May 02 15:49:45 +0000 2015,5cdh newrigor,,0,594529213769785344,0,Cade Johnson's mention of Tumblr culture &amp; humor and using that to connect the absurdity and seriousness in her research #5cdh #newrigor,sheishistoric,Emily Esten
Sat May 02 15:44:37 +0000 2015,NewRigor,,2,594527924713345024,1,"#NewRigor students show DH as a:
performance space
representational space
methodological platform
genre
source of freedom
means of control",Pompeiana79,Eric Poehler
Sat May 02 15:35:58 +0000 2015,NewRigor,,0,594525748469202945,0,"@5collDH Hi, will the only #NewRigor Skype session be at 12:15-1 pm, or is there a second session for online participants?",ByzCapp,Byzantine Cappadocia
Sat May 02 15:30:46 +0000 2015,NewRigor 5cdh,,0,594524439364182017,1,RT @jeffreymoro: Panel time! @5collDH #NewRigor #5cdh,5collDH,Five College DH
Sat May 02 15:30:43 +0000 2015,5cdh NewRigor,http://twitter.com/jeffreymoro/status/594523862051725312/photo/1,0,594524427624275968,1,RT @jeffreymoro: Panel picture! @5collDH #5cdh #NewRigor http://t.co/5UwDvEV0Ar,5collDH,Five College DH
Sat May 02 15:28:29 +0000 2015,5cdh NewRigor,http://twitter.com/jeffreymoro/status/594523862051725312/photo/1,1,594523862051725312,1,Panel picture! @5collDH #5cdh #NewRigor http://t.co/5UwDvEV0Ar,jeffreymoro,Jeffrey Moro
Sat May 02 15:28:02 +0000 2015,NewRigor 5cdh,,0,594523749103345664,1,Panel time! @5collDH #NewRigor #5cdh,jeffreymoro,Jeffrey Moro
Sat May 02 15:27:02 +0000 2015,5cdh newrigor,,0,594523500292997120,3,RT @jeffreymoro: .@EcstaticPesse's first project was http://t.co/gZKc2qXaZa @5collDH #5cdh #newrigor,Pompeiana79,Eric Poehler
Sat May 02 15:26:02 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594523158604075008/photo/1,0,594523246189531136,1,RT @jeffreymoro: More of @EcstaticPesse's sketches @5collDH #5cdh #newrigor http://t.co/pQW8cHZO5X,5collDH,Five College DH
Sat May 02 15:25:41 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594523158604075008/photo/1,0,594523158604075008,1,More of @EcstaticPesse's sketches @5collDH #5cdh #newrigor http://t.co/pQW8cHZO5X,jeffreymoro,Jeffrey Moro
Sat May 02 15:24:23 +0000 2015,roboticsculpture 5cdh newrigor,http://twitter.com/Yael_Rice/status/594522830051614721/photo/1,1,594522830051614721,0,@ecstaticpesse's sketch for a cellphone case made from squirrel roadkill #roboticsculpture @5collDH #5cdh #newrigor http://t.co/9BTfyuQYNQ,Yael_Rice,Yael Rice
Sat May 02 15:23:55 +0000 2015,5cdh newrigor,,0,594522713454153729,2,RT @jeffreymoro: .@EcstaticPesse's website: http://t.co/tJ2VSPjbnu @5collDH #5cdh #newrigor,amplify285,Marisa Parham
Sat May 02 15:23:37 +0000 2015,NewRigor digitalhumanities 5cdh,,2,594522640330727425,1,These robots are just amazing. #NewRigor #digitalhumanities #5cdh @EcstaticPesse  https://t.co/ozWsEEKe1Y,amplify285,Marisa Parham
Sat May 02 15:23:13 +0000 2015,NewRigor 5cDH,http://twitter.com/jeffreymoro/status/594521420081729536/photo/1,0,594522536404250624,3,RT @jeffreymoro: .@EcstaticPesse's research goals for the @5collDH fellowship. #NewRigor #5cDH http://t.co/cSZwgEVloV,kelcyshepherd,kelcyshepherd
Sat May 02 15:23:06 +0000 2015,5cdh newrigor,,0,594522507580846080,0,"""The Dangler"" sounds a lot like @NightValeRadio's Whispering Forest. #5cdh #newrigor @EcstaticPesse",sheishistoric,Emily Esten
Sat May 02 15:21:38 +0000 2015,5cdh newrigor,,0,594522139035852800,2,RT @jeffreymoro: .@EcstaticPesse's website: http://t.co/tJ2VSPjbnu @5collDH #5cdh #newrigor,5collDH,Five College DH
Sat May 02 15:21:33 +0000 2015,5cdh newrigor,,0,594522120882884608,2,"RT @sheishistoric: This title is curious: Wouter Schievnik's ""Digital Technology as a Force of Despair Which Poses as a Force of Hope"" #5cd…",EduObservatory,Andy Anderson
Sat May 02 15:21:12 +0000 2015,NewRigor 5cDH,,0,594522032693518336,2,RT @jeffreymoro: .@EcstaticPesse wanting to use computational sculptures that address how technology restricts and controls bodies. @5collD…,EduObservatory,Andy Anderson
Sat May 02 15:20:30 +0000 2015,NewRigor 5cDH,http://twitter.com/jeffreymoro/status/594521420081729536/photo/1,0,594521854804623361,3,RT @jeffreymoro: .@EcstaticPesse's research goals for the @5collDH fellowship. #NewRigor #5cDH http://t.co/cSZwgEVloV,sheishistoric,Emily Esten
Sat May 02 15:20:04 +0000 2015,5cdh newrigor,,1,594521745719226368,2,.@EcstaticPesse's website: http://t.co/tJ2VSPjbnu @5collDH #5cdh #newrigor,jeffreymoro,Jeffrey Moro
Sat May 02 15:19:12 +0000 2015,5cdh newrigor,,0,594521525841178624,3,RT @jeffreymoro: .@EcstaticPesse's first project was http://t.co/gZKc2qXaZa @5collDH #5cdh #newrigor,sheishistoric,Emily Esten
Sat May 02 15:18:56 +0000 2015,NewRigor 5cDH,http://twitter.com/jeffreymoro/status/594521420081729536/photo/1,0,594521459546009600,3,RT @jeffreymoro: .@EcstaticPesse's research goals for the @5collDH fellowship. #NewRigor #5cDH http://t.co/cSZwgEVloV,5collDH,Five College DH
Sat May 02 15:18:54 +0000 2015,5cdh newrigor,,0,594521450796683264,3,RT @jeffreymoro: .@EcstaticPesse's first project was http://t.co/gZKc2qXaZa @5collDH #5cdh #newrigor,5collDH,Five College DH
Sat May 02 15:18:46 +0000 2015,NewRigor 5cDH,http://twitter.com/jeffreymoro/status/594521420081729536/photo/1,0,594521420081729536,3,.@EcstaticPesse's research goals for the @5collDH fellowship. #NewRigor #5cDH http://t.co/cSZwgEVloV,jeffreymoro,Jeffrey Moro
Sat May 02 15:18:23 +0000 2015,NewRigor 5cDH,,0,594521323310850048,2,RT @jeffreymoro: .@EcstaticPesse wanting to use computational sculptures that address how technology restricts and controls bodies. @5collD…,5collDH,Five College DH
Sat May 02 15:18:16 +0000 2015,5cdh newrigor,,0,594521294340825088,3,.@EcstaticPesse's first project was http://t.co/gZKc2qXaZa @5collDH #5cdh #newrigor,jeffreymoro,Jeffrey Moro
Sat May 02 15:17:37 +0000 2015,NewRigor 5cDH,,0,594521128183422976,2,.@EcstaticPesse wanting to use computational sculptures that address how technology restricts and controls bodies. @5collDH #NewRigor #5cDH,jeffreymoro,Jeffrey Moro
Sat May 02 15:16:56 +0000 2015,5cdh NewRigor,,0,594520958624468992,2,"RT @jeffreymoro: Finally, @EcstaticPesse with ""Digital Technology as a Force of Despair Which Poses as a Force of Hope."" @5collDH #5cdh #Ne…",5collDH,Five College DH
Sat May 02 15:16:51 +0000 2015,5cdh NewRigor,,0,594520935299948545,2,"RT @jeffreymoro: Finally, @EcstaticPesse with ""Digital Technology as a Force of Despair Which Poses as a Force of Hope."" @5collDH #5cdh #Ne…",amplify285,Marisa Parham
Sat May 02 15:16:32 +0000 2015,5cdh NewRigor,,0,594520857424306176,2,"Finally, @EcstaticPesse with ""Digital Technology as a Force of Despair Which Poses as a Force of Hope."" @5collDH #5cdh #NewRigor",jeffreymoro,Jeffrey Moro
Sat May 02 15:16:15 +0000 2015,5cdh NewRigor,,0,594520784049168385,1,"RT @jeffreymoro: Van Roggen: ""Data doesn't have narrative by itself, you have to find it."" @5collDH #5cdh #NewRigor",5collDH,Five College DH
Sat May 02 15:15:35 +0000 2015,5cdh newrigor,,0,594520618546163712,2,"RT @sheishistoric: This title is curious: Wouter Schievnik's ""Digital Technology as a Force of Despair Which Poses as a Force of Hope"" #5cd…",5collDH,Five College DH
Sat May 02 15:15:24 +0000 2015,5cdh newrigor,,3,594520570546495488,2,"This title is curious: Wouter Schievnik's ""Digital Technology as a Force of Despair Which Poses as a Force of Hope"" #5cdh #newrigor",sheishistoric,Emily Esten
Sat May 02 15:15:20 +0000 2015,5cdh NewRigor,,0,594520556466216960,1,"Van Roggen: ""Data doesn't have narrative by itself, you have to find it."" @5collDH #5cdh #NewRigor",jeffreymoro,Jeffrey Moro
Sat May 02 15:15:11 +0000 2015,NewRigor 5cDH,,1,594520514753859584,0,"Van Roggen thinking @ what it means to be excited by what you find, w or w/o the narrative that fits it all together. #NewRigor #5cDH",5collDH,Five College DH
Sat May 02 15:11:41 +0000 2015,newrigor 5cdh,,0,594519637888528384,3,"RT @jeffreymoro: (This might be giving it away, but you can see Van Roggen's maps at http://t.co/GqXknfOxJe!) @5collDH #newrigor #5cdh",GeoObservatory,Andy Anderson
Sat May 02 15:11:34 +0000 2015,5cdh newrigor,http://twitter.com/Yael_Rice/status/594519311504531456/photo/1,0,594519605302951936,3,RT @Yael_Rice: Juliana van Roggen uses ArcGIS to map molten iron deposits in the streets of Pompeii @5collDH #5cdh #newrigor http://t.co/s0…,GeoObservatory,Andy Anderson
Sat May 02 15:11:29 +0000 2015,NewRigor,http://twitter.com/jeffreymoro/status/594518993651785729/photo/1,0,594519587628154881,3,"RT @jeffreymoro: More of Van Roggen's maps, revealing patterns and clusters of iron deposits in Pompeii streets. @5collDH #NewRigor http://…",GeoObservatory,Andy Anderson
Sat May 02 15:11:07 +0000 2015,newrigor 5cdh,,0,594519494166458369,3,"RT @jeffreymoro: (This might be giving it away, but you can see Van Roggen's maps at http://t.co/GqXknfOxJe!) @5collDH #newrigor #5cdh",EduObservatory,Andy Anderson
Sat May 02 15:10:55 +0000 2015,5cdh newrigor,http://twitter.com/Yael_Rice/status/594519311504531456/photo/1,0,594519441557291008,3,RT @Yael_Rice: Juliana van Roggen uses ArcGIS to map molten iron deposits in the streets of Pompeii @5collDH #5cdh #newrigor http://t.co/s0…,EduObservatory,Andy Anderson
Sat May 02 15:10:43 +0000 2015,5cdh newrigor,http://twitter.com/Yael_Rice/status/594519311504531456/photo/1,0,594519392332980224,3,RT @Yael_Rice: Juliana van Roggen uses ArcGIS to map molten iron deposits in the streets of Pompeii @5collDH #5cdh #newrigor http://t.co/s0…,5collDH,Five College DH
Sat May 02 15:10:32 +0000 2015,newrigor 5cdh,,0,594519346438873089,3,"RT @jeffreymoro: (This might be giving it away, but you can see Van Roggen's maps at http://t.co/GqXknfOxJe!) @5collDH #newrigor #5cdh",5collDH,Five College DH
Sat May 02 15:10:24 +0000 2015,5cdh newrigor,http://twitter.com/Yael_Rice/status/594519311504531456/photo/1,2,594519311504531456,3,Juliana van Roggen uses ArcGIS to map molten iron deposits in the streets of Pompeii @5collDH #5cdh #newrigor http://t.co/s0dVLGPsdC,Yael_Rice,Yael Rice
Sat May 02 15:10:18 +0000 2015,5cdh newrigor cadejohnson,,0,594519289622827008,1,"RT @sheishistoric: Johnson: ""The basement - here are the memories that don't quite fit and were probably never meant to.""  #5cdh #newrigor …",amplify285,Marisa Parham
Sat May 02 15:10:02 +0000 2015,newrigor 5cdh,,1,594519220756545536,3,"(This might be giving it away, but you can see Van Roggen's maps at http://t.co/GqXknfOxJe!) @5collDH #newrigor #5cdh",jeffreymoro,Jeffrey Moro
Sat May 02 15:10:00 +0000 2015,5cdh NewRigor,,0,594519212414115840,1,RT @sheishistoric: Juliana van Roegen tackles the disconnection between archaeologists and the public. #5cdh #NewRigor,5collDH,Five College DH
Sat May 02 15:09:56 +0000 2015,NewRigor,http://twitter.com/jeffreymoro/status/594518993651785729/photo/1,0,594519197503377408,3,"RT @jeffreymoro: More of Van Roggen's maps, revealing patterns and clusters of iron deposits in Pompeii streets. @5collDH #NewRigor http://…",EduObservatory,Andy Anderson
Sat May 02 15:09:14 +0000 2015,NewRigor,http://twitter.com/jeffreymoro/status/594518993651785729/photo/1,0,594519018356224000,3,"RT @jeffreymoro: More of Van Roggen's maps, revealing patterns and clusters of iron deposits in Pompeii streets. @5collDH #NewRigor http://…",5collDH,Five College DH
Sat May 02 15:09:08 +0000 2015,NewRigor,http://twitter.com/jeffreymoro/status/594518993651785729/photo/1,0,594518993651785729,3,"More of Van Roggen's maps, revealing patterns and clusters of iron deposits in Pompeii streets. @5collDH #NewRigor http://t.co/hbwd2YtIg6",jeffreymoro,Jeffrey Moro
Sat May 02 15:08:57 +0000 2015,NewRigor,,2,594518949422899200,0,"@jeffreymoro @5collDH On the other hand, I want those sounds on my phone to listen to when I write in the early AM. #NewRigor",Pompeiana79,Eric Poehler
Sat May 02 15:08:26 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518789900922880/photo/1,0,594518818317332480,1,RT @jeffreymoro: Van Roggen: How to make sense of archaeological data through the use of maps? #5cdh @5collDH #newrigor http://t.co/acrSoBY…,5collDH,Five College DH
Sat May 02 15:08:25 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518300077481984/photo/1,0,594518813590290432,2,"RT @jeffreymoro: Next up, Juliana van Roggen from @UMassAmherst on ""The Iron Streets of Pompeii"" #5cdh #newrigor @5collDH http://t.co/dhopV…",EduObservatory,Andy Anderson
Sat May 02 15:08:19 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518789900922880/photo/1,0,594518789900922880,1,Van Roggen: How to make sense of archaeological data through the use of maps? #5cdh @5collDH #newrigor http://t.co/acrSoBYspL,jeffreymoro,Jeffrey Moro
Sat May 02 15:06:31 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518300077481984/photo/1,0,594518337637457921,2,"RT @jeffreymoro: Next up, Juliana van Roggen from @UMassAmherst on ""The Iron Streets of Pompeii"" #5cdh #newrigor @5collDH http://t.co/dhopV…",5collDH,Five College DH
Sat May 02 15:06:23 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518300077481984/photo/1,0,594518300077481984,2,"Next up, Juliana van Roggen from @UMassAmherst on ""The Iron Streets of Pompeii"" #5cdh #newrigor @5collDH http://t.co/dhopVhOgHb",jeffreymoro,Jeffrey Moro
Sat May 02 15:05:50 +0000 2015,5cdh NewRigor,,0,594518165440307200,1,Juliana van Roegen tackles the disconnection between archaeologists and the public. #5cdh #NewRigor,sheishistoric,Emily Esten
Sat May 02 15:04:08 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517537414602752/video/1,0,594517736493084673,1,RT @jeffreymoro: Wang lets the sounds percolate until the start to drone. #5cdh @5collDH #newrigor http://t.co/WOgpnQqgwe,sheishistoric,Emily Esten
Sat May 02 15:04:05 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517041723244544/video/1,0,594517722765078528,2,RT @jeffreymoro: Wang now walking us through the overdubbing process. #5cdh @5collDH #newrigor http://t.co/Vy10wlUQHk,lizzoaw,Liz Walber
Sat May 02 15:03:21 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517537414602752/video/1,1,594517537414602752,1,Wang lets the sounds percolate until the start to drone. #5cdh @5collDH #newrigor http://t.co/WOgpnQqgwe,jeffreymoro,Jeffrey Moro
Sat May 02 15:02:32 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594515846933929984/photo/1,0,594517331696623616,2,"RT @jeffreymoro: Wang: for his practice, loop pedals take the place of tape loops. @5collDH #newrigor #5cdh http://t.co/YJJnhvY0Ma",Yael_Rice,Yael Rice
Sat May 02 15:01:32 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517041723244544/video/1,0,594517081510572032,2,RT @jeffreymoro: Wang now walking us through the overdubbing process. #5cdh @5collDH #newrigor http://t.co/Vy10wlUQHk,5collDH,Five College DH
Sat May 02 15:01:22 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517041723244544/video/1,0,594517041723244544,2,Wang now walking us through the overdubbing process. #5cdh @5collDH #newrigor http://t.co/Vy10wlUQHk,jeffreymoro,Jeffrey Moro
Sat May 02 15:00:24 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594516796327272448/video/1,1,594516796327272448,0,Can you hear Wang's piece in this video? @5collDH #newrigor #5cdh http://t.co/v7NpTdhrGi,jeffreymoro,Jeffrey Moro
Sat May 02 14:59:53 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594515846933929984/photo/1,0,594516667914448896,2,"RT @jeffreymoro: Wang: for his practice, loop pedals take the place of tape loops. @5collDH #newrigor #5cdh http://t.co/YJJnhvY0Ma",5collDH,Five College DH
Sat May 02 14:59:48 +0000 2015,5cdh newrigor,,0,594516646854799360,1,"RT @jeffreymoro: Wang: appreciating noise for its ""entire sensory quality"" rather than aesthetic or cultural significations. @5collDH #5cdh…",5collDH,Five College DH
Sat May 02 14:58:02 +0000 2015,5cdh newrigor,,1,594516199309975552,1,"Wang: appreciating noise for its ""entire sensory quality"" rather than aesthetic or cultural significations. @5collDH #5cdh #newrigor",jeffreymoro,Jeffrey Moro
Sat May 02 14:57:06 +0000 2015,5cdh newrigor,,0,594515967608279040,2,"RT @jeffreymoro: Next up Andrew Wang with ""Converging Loops:Using Digital Technology to Generate Dense Sound From Spare Materials."" @5collD…",EduObservatory,Andy Anderson
Sat May 02 14:56:47 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594515479592607746/photo/1,0,594515884640702464,2,RT @jeffreymoro: Wang takes cues from Steve Reich's tape loops. @5collDH #5cdh #newrigor http://t.co/srCy3u5lfW,Yael_Rice,Yael Rice
Sat May 02 14:56:38 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594515846933929984/photo/1,0,594515846933929984,2,"Wang: for his practice, loop pedals take the place of tape loops. @5collDH #newrigor #5cdh http://t.co/YJJnhvY0Ma",jeffreymoro,Jeffrey Moro
Sat May 02 14:56:09 +0000 2015,newrigor,http://twitter.com/jeffreymoro/status/594515708219916288/photo/1,0,594515725781438465,1,"RT @jeffreymoro: Wang also taking cues from Brian Eno's nontraditional visual scores like for ""Music for Airports"" @5collDH #newrigor http:…",5collDH,Five College DH
Sat May 02 14:56:05 +0000 2015,newrigor,http://twitter.com/jeffreymoro/status/594515708219916288/photo/1,0,594515708219916288,1,"Wang also taking cues from Brian Eno's nontraditional visual scores like for ""Music for Airports"" @5collDH #newrigor http://t.co/YNKdqbwqWX",jeffreymoro,Jeffrey Moro
Sat May 02 14:55:44 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594514574247895040/photo/1,0,594515621209059328,2,"RT @jeffreymoro: Johnson: ""To follow the cyborg into the garish and disgusting."" @5collDH #newrigor #5cdh http://t.co/znUgSS54P3",lizzoaw,Liz Walber
Sat May 02 14:55:24 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594515479592607746/photo/1,0,594515538493177856,2,RT @jeffreymoro: Wang takes cues from Steve Reich's tape loops. @5collDH #5cdh #newrigor http://t.co/srCy3u5lfW,5collDH,Five College DH
Sat May 02 14:55:10 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594515479592607746/photo/1,0,594515479592607746,2,Wang takes cues from Steve Reich's tape loops. @5collDH #5cdh #newrigor http://t.co/srCy3u5lfW,jeffreymoro,Jeffrey Moro
Sat May 02 14:54:44 +0000 2015,5cdh newrigor,,0,594515368909082624,2,"RT @jeffreymoro: Next up Andrew Wang with ""Converging Loops:Using Digital Technology to Generate Dense Sound From Spare Materials."" @5collD…",5collDH,Five College DH
Sat May 02 14:54:37 +0000 2015,5cdh newrigor,,0,594515339712581632,2,"Next up Andrew Wang with ""Converging Loops:Using Digital Technology to Generate Dense Sound From Spare Materials."" @5collDH #5cdh #newrigor",jeffreymoro,Jeffrey Moro
Sat May 02 14:54:04 +0000 2015,5cdh newrigor,,0,594515201313153024,1,"RT @Yael_Rice: Cade Johnson's ""Haraway's Basement"" follows the cyborg into darker territory  @5collDH #5cdh #newrigor",5collDH,Five College DH
Sat May 02 14:53:22 +0000 2015,5cdh newrigor,,2,594515026343534592,1,"Cade Johnson's ""Haraway's Basement"" follows the cyborg into darker territory  @5collDH #5cdh #newrigor",Yael_Rice,Yael Rice
Sat May 02 14:52:13 +0000 2015,5cdh newrigor cadejohnson,,1,594514738278719489,1,"Johnson: ""The basement - here are the memories that don't quite fit and were probably never meant to.""  #5cdh #newrigor #cadejohnson",sheishistoric,Emily Esten
Sat May 02 14:52:06 +0000 2015,5cdh newrigor,,0,594514709589716992,1,RT @jeffreymoro: Johnson's final project takes the form of a @twinethreads game. @5collDH #5cdh #newrigor,5collDH,Five College DH
Sat May 02 14:52:01 +0000 2015,5cdh newrigor,,0,594514687384899586,1,Johnson's final project takes the form of a @twinethreads game. @5collDH #5cdh #newrigor,jeffreymoro,Jeffrey Moro
Sat May 02 14:51:49 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594514574247895040/photo/1,0,594514637372133376,2,"RT @jeffreymoro: Johnson: ""To follow the cyborg into the garish and disgusting."" @5collDH #newrigor #5cdh http://t.co/znUgSS54P3",5collDH,Five College DH
Sat May 02 14:51:34 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594514574247895040/photo/1,1,594514574247895040,2,"Johnson: ""To follow the cyborg into the garish and disgusting."" @5collDH #newrigor #5cdh http://t.co/znUgSS54P3",jeffreymoro,Jeffrey Moro
Sat May 02 14:48:47 +0000 2015,5cdh newrigor,,0,594513871584546817,1,"RT @jeffreymoro: Johnson: ""Queerness in women [in media] is inextricably tied to madness."" @5collDH #5cdh #newrigor",5collDH,Five College DH
Sat May 02 14:48:22 +0000 2015,5cdh newrigor,,1,594513767284768768,1,"Johnson: ""Queerness in women [in media] is inextricably tied to madness."" @5collDH #5cdh #newrigor",jeffreymoro,Jeffrey Moro
Sat May 02 14:48:10 +0000 2015,5cdh newrigor,,0,594513717351419904,3,"RT @jeffreymoro: .@amplify285: our Undergrad Fellows program is about ""empowering individual scholars"" @5collDH #5cdh #newrigor",absurdtosublime,Sharon
Sat May 02 14:48:06 +0000 2015,dh newrigor 5cdh,,0,594513702335979520,1,RT @jeffreymoro: (Smashing the window then becomes a potent metaphor for the work of #dh) @5collDH #newrigor #5cdh,5collDH,Five College DH
Sat May 02 14:46:38 +0000 2015,newrigor 5cdh,,0,594513330418626560,2,"RT @jeffreymoro: Pardo: ""Collaboration is absolutely key."" @5collDH #newrigor #5cdh",amplify285,Marisa Parham
Sat May 02 14:46:10 +0000 2015,5cdh newrigor,,0,594513214341312513,3,"RT @jeffreymoro: .@amplify285: our Undergrad Fellows program is about ""empowering individual scholars"" @5collDH #5cdh #newrigor",amplify285,Marisa Parham
Sat May 02 14:46:02 +0000 2015,5cdh newrigor,,0,594513180103180288,2,RT @jeffreymoro: Johnson: How will Twitter or Tumblr exist in a queer future? @5collDH #5cdh #newrigor,5collDH,Five College DH
Sat May 02 14:45:40 +0000 2015,5cdh newrigor,,0,594513086549204992,2,RT @jeffreymoro: Johnson: How will Twitter or Tumblr exist in a queer future? @5collDH #5cdh #newrigor,amplify285,Marisa Parham
Sat May 02 14:45:32 +0000 2015,5cdh newrigor,,0,594513054483795969,2,Johnson: How will Twitter or Tumblr exist in a queer future? @5collDH #5cdh #newrigor,jeffreymoro,Jeffrey Moro
Sat May 02 14:45:20 +0000 2015,5cdh newrigor,,0,594513005292957696,1,"RT @jeffreymoro: Johnson's project: to write the ""haunted historiography"" of queer media experiences. #5cdh #newrigor @5collDH",5collDH,Five College DH
Sat May 02 14:44:44 +0000 2015,5cdh newrigor,,0,594512855619248129,2,"RT @jeffreymoro: Johnson: ""A Google search for 'lesbian' opens into a near-labyrinth of possibility."" @5collDH #5cdh #newrigor",lizzoaw,Liz Walber
Sat May 02 14:44:19 +0000 2015,5cdh newrigor,,0,594512749520134144,1,"Johnson's project: to write the ""haunted historiography"" of queer media experiences. #5cdh #newrigor @5collDH",jeffreymoro,Jeffrey Moro
Sat May 02 14:43:10 +0000 2015,5cdh newrigor,,0,594512457856643072,2,"RT @jeffreymoro: Johnson: ""A Google search for 'lesbian' opens into a near-labyrinth of possibility."" @5collDH #5cdh #newrigor",5collDH,Five College DH
Sat May 02 14:42:09 +0000 2015,5cdh newrigor,,0,594512204579381248,2,"Johnson: ""A Google search for 'lesbian' opens into a near-labyrinth of possibility."" @5collDH #5cdh #newrigor",jeffreymoro,Jeffrey Moro
Sat May 02 14:41:29 +0000 2015,newrigor 5cdh,,0,594512036136144898,1,"RT @jeffreymoro: Next up, Cade Johnson from @smithcollege with ""haraway's basement"" on the strange life of queer horror cinema @5collDH #ne…",5collDH,Five College DH
Sat May 02 14:40:56 +0000 2015,newrigor 5cdh,,0,594511896134471680,2,"RT @jeffreymoro: Pardo: ""Collaboration is absolutely key."" @5collDH #newrigor #5cdh",5collDH,Five College DH
Sat May 02 14:40:42 +0000 2015,newrigor 5cdh,,1,594511840593469440,1,"Next up, Cade Johnson from @smithcollege with ""haraway's basement"" on the strange life of queer horror cinema @5collDH #newrigor #5cdh",jeffreymoro,Jeffrey Moro
Sat May 02 14:38:39 +0000 2015,newrigor 5cdh,,0,594511321699328000,2,"Pardo: ""Collaboration is absolutely key."" @5collDH #newrigor #5cdh",jeffreymoro,Jeffrey Moro
Sat May 02 14:38:33 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594510658839937024/video/1,0,594511298551029760,1,RT @jeffreymoro: Pardo's game in practice @5collDH #5cdh #newrigor http://t.co/nCT0onBJ1c,5collDH,Five College DH
Sat May 02 14:38:12 +0000 2015,5cdh newrigor,,0,594511211217190912,1,"RT @jeffreymoro: I love Pardo's project b/c of its elegant blend of scholarship, art, and activism. #5cdh #newrigor @5collDH",5collDH,Five College DH
Sat May 02 14:36:49 +0000 2015,5cdh newrigor,,2,594510859809984512,1,"I love Pardo's project b/c of its elegant blend of scholarship, art, and activism. #5cdh #newrigor @5collDH",jeffreymoro,Jeffrey Moro
Sat May 02 14:36:48 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594509180939194369/photo/1,0,594510857758998528,3,RT @jeffreymoro: Pardo's project directly in response to recent police and civilian killing of Black lives. @5collDH #newrigor #5cdh http:/…,EduObservatory,Andy Anderson
Sat May 02 14:36:01 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594510658839937024/video/1,0,594510658839937024,1,Pardo's game in practice @5collDH #5cdh #newrigor http://t.co/nCT0onBJ1c,jeffreymoro,Jeffrey Moro
Sat May 02 14:34:03 +0000 2015,5cdh newrigor,,0,594510165170331648,2,"RT @jeffreymoro: ""Can a virtual reality game help people unlearn problematic behavior?"" Pardo's project reminds me of @criticalplay @5collD…",5collDH,Five College DH
Sat May 02 14:33:51 +0000 2015,5cdh newrigor,,0,594510112804499458,2,"RT @jeffreymoro: ""Can a virtual reality game help people unlearn problematic behavior?"" Pardo's project reminds me of @criticalplay @5collD…",sheishistoric,Emily Esten
Sat May 02 14:33:18 +0000 2015,5cdh newrigor,,1,594509976481222657,2,"""Can a virtual reality game help people unlearn problematic behavior?"" Pardo's project reminds me of @criticalplay @5collDH #5cdh #newrigor",jeffreymoro,Jeffrey Moro
Sat May 02 14:32:56 +0000 2015,coralieprado 5cdh newrigor,,0,594509883430539264,1,RT @sheishistoric: Interesting breakdown of game developer/player objectives #coralieprado #5cdh #newrigor,5collDH,Five College DH
Sat May 02 14:32:43 +0000 2015,coralieprado 5cdh newrigor,,1,594509830078988289,1,Interesting breakdown of game developer/player objectives #coralieprado #5cdh #newrigor,sheishistoric,Emily Esten
